time,open,high,low,close
2021-01-04T14:30:00Z,114.3,131.39,113.9,125.31
2021-01-04T18:30:00Z,125.24,128.07,124.02,124.65
2021-01-05T14:30:00Z,125.92,125.92,120.91,121.29
2021-01-05T18:30:00Z,121.2,121.23,118.43,120.07
2021-01-06T14:30:00Z,116.61,117.06,111.31,112.19
2021-01-06T18:30:00Z,112.24,123.9,111.88,119.9
2021-01-07T14:30:00Z,114.86,114.86,110.96,111.84
2021-01-07T18:30:00Z,111.85,112.08,109.38,109.38
2021-01-08T14:30:00Z,109,112.61,107.75,112.6
2021-01-08T18:30:00Z,112.54,114.61,110.66,111
2021-01-11T14:30:00Z,118.35,118.95,115.88,117.01
2021-01-11T18:30:00Z,116.98,120.74,116.97,118.8
2021-01-12T14:30:00Z,117.5,119.98,114.89,118.46
2021-01-12T18:30:00Z,118.14,118.29,115.04,115.79
2021-01-13T14:30:00Z,119.34,120.11,117.34,117.67
2021-01-13T18:30:00Z,117.66,118.79,116.79,117.76
2021-01-14T14:30:00Z,117.19,119.81,116.08,119.81
2021-01-14T18:30:00Z,119.78,123.38,119.77,122.78
2021-01-15T14:30:00Z,123.59,127.61,119.6,119.6
2021-01-15T18:30:00Z,119.77,124.38,119.71,124.25
2021-01-19T14:30:00Z,118.74,120.89,118.17,118.97
2021-01-19T18:30:00Z,118.94,121.27,118.77,120.71
2021-01-20T14:30:00Z,118.04,118.34,112.83,113.32
2021-01-20T18:30:00Z,113.31,114.54,112.53,114.17
2021-01-21T14:30:00Z,113.57,115.12,112.91,113.94
2021-01-21T18:30:00Z,113.87,113.87,111.66,112.59
2021-01-22T14:30:00Z,115.79,115.88,112.62,112.64
2021-01-22T18:30:00Z,112.77,113.43,111.18,111.79
2021-01-25T14:30:00Z,114.86,128.52,114.2,119.33
2021-01-25T18:30:00Z,119.23,120.79,116.38,116.63
2021-01-26T14:30:00Z,114.55,116.04,113.5,115.05
2021-01-26T18:30:00Z,115.08,117.11,114.63,115.31
2021-01-27T14:30:00Z,123.87,129.46,121.23,126.07
2021-01-27T18:30:00Z,125.98,168.78,125.78,157.69
2021-01-28T14:30:00Z,136.93,136.93,128.81,129.95
2021-01-28T18:30:00Z,130.01,134.19,128.27,133.22
2021-01-29T14:30:00Z,136.08,148.9,130.37,144.2
2021-01-29T18:30:00Z,143.97,144.76,132.64,137.33
2021-02-01T14:30:00Z,134.85,140.8,131.05,131.15
2021-02-01T18:30:00Z,131.45,131.97,129.18,129.44
2021-02-02T14:30:00Z,123.4,123.72,115.94,116.33
2021-02-02T18:30:00Z,116.35,119.99,115.51,119.1
2021-02-03T14:30:00Z,116.41,116.81,111.41,111.45
2021-02-03T18:30:00Z,111.41,112.46,110.78,111.03
2021-02-04T14:30:00Z,109.94,109.94,107.13,107.52
2021-02-04T18:30:00Z,107.55,108.47,107.29,108.47
2021-02-05T14:30:00Z,108.02,110.29,107,107.42
2021-02-05T18:30:00Z,107.41,108.33,107.35,107.64
2021-02-08T14:30:00Z,110.28,110.57,108.46,108.85
2021-02-08T18:30:00Z,108.86,109.26,106.61,106.61
2021-02-09T14:30:00Z,108.39,110.43,107.6,107.89
2021-02-09T18:30:00Z,107.9,108.68,106.46,108.14
2021-02-10T14:30:00Z,112.11,119.07,111.44,114.73
2021-02-10T18:30:00Z,114.74,115.4,111.88,114.93
2021-02-11T14:30:00Z,113.19,118.41,112.73,116.36
2021-02-11T18:30:00Z,116.69,116.79,113.99,116.22
2021-02-12T14:30:00Z,115.66,121.5,115.45,118.45
2021-02-12T18:30:00Z,118.46,119.2,117.05,118.59
2021-02-16T14:30:00Z,119.81,126.83,118.75,120.35
2021-02-16T18:30:00Z,120.29,124.77,120.24,124.66
2021-02-17T14:30:00Z,123.99,127.13,121.84,122.39
2021-02-17T18:30:00Z,122.29,123.08,120.75,122.83
2021-02-18T14:30:00Z,124.69,124.94,120.91,121.71
2021-02-18T18:30:00Z,121.49,121.72,120.23,121.05
2021-02-19T14:30:00Z,120.06,120.75,115.44,119.88
2021-02-19T18:30:00Z,119.85,120.71,116.66,117.45
2021-02-22T14:30:00Z,120.71,121.03,115.23,115.31
2021-02-22T18:30:00Z,115.32,119,114.71,117.06
2021-02-23T14:30:00Z,118.66,122.18,115.44,115.51
2021-02-23T18:30:00Z,115.49,115.74,111.93,112.78
2021-02-24T14:30:00Z,114.02,115.34,109.59,111.1
